source,issue,aspect,ID_Review,current_label,model_prediction,model_confidence,suggested_label,recommended_action,aspect_evidence,sentiment_evidence,Platform,Nama_Hotel,Review_Date,Text_Review,current_reason,action_rank,audit_decision,rule_auto_selected,applied_to_dataset,final_label,final_reason,validation_note,manual_decision,manual_final_label,manual_final_reason,manual_review_note,inferred_label,inferred_reason,old_label_before_manual_review,old_reason_before_manual_review,changed_in_v3
priority_model_disagreement,model_high_confidence_disagreement,Makanan,1906,positif,netral,0.8218,needs_review,sentiment_conflict_needs_expert,"makanan, makan, sarapan, menu, variasi","aspect evidence: makanan, makan, sarapan, menu, variasi; mixed/weak sentiment: positive: baik, ramah, bersih; negative: tidak, gak, panas",Agoda,Hotel Santika Cirebon,12/24/2018,"check in cepat, padahal jam 4 sore kami masih harus menunggu sebentar agar kamar siap. stafnya cukup ramah. kamarnya agak ketinggalan jaman tapi cukup bersih. tapi tidak ada mandi air hangat. ini adalah air yang sangat panas atau dingin. variasi sarapan cukup baik tetapi kualitas makanannya biasa saja.",variasi sarapan cukup baik tetapi kualitas makanannya biasa saja.,4,needs_manual_review,False,False,positif,variasi sarapan cukup baik tetapi kualitas makanannya biasa saja.,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_sentiment_after_manual_review,negatif,variasi sarapan cukup baik tetapi kualitas makanannya biasa saja.,Bukti aspek condong negatif.,negatif,variasi sarapan cukup baik tetapi kualitas makanannya biasa saja.,positif,variasi sarapan cukup baik tetapi kualitas makanannya biasa saja.,True
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,5800,netral,negatif,0.8183,needs_review,sentiment_conflict_needs_expert,"staf, ramah","aspect evidence: staf, ramah; mixed/weak sentiment: positive: baik, ramah, bersih; negative: kurang, tidak, tidak ada",Tiket,Hotel Santika Depok,4/5/2019,"ada colokan di samping westafel, tapi sayangnya hairdryernya tidak ada pelayan di restoran saat sarapan, kurang ramah, mukanya pada manyun, masih ngantuk kali yah. reseptionist dan satpamnya baik banget, kamar bersih, cukup luas.","pelayan di restoran saat sarapan, kurang ramah | reseptionist dan satpamnya baik banget",4,needs_manual_review,False,False,netral,"pelayan di restoran saat sarapan, kurang ramah | reseptionist dan satpamnya baik banget",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,negatif,"ada colokan di samping westafel, tapi sayangnya hairdryernya tidak ada pelayan di restoran saat sarapan, kurang ramah, mukanya pada manyun, masih ngantuk kali yah.",Bukti aspek condong negatif.,negatif,"ada colokan di samping westafel, tapi sayangnya hairdryernya tidak ada pelayan di restoran saat sarapan, kurang ramah, mukanya pada manyun, masih ngantuk kali yah.",netral,"pelayan di restoran saat sarapan, kurang ramah | reseptionist dan satpamnya baik banget",True
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,168,netral,negatif,0.8142,needs_review,sentiment_conflict_needs_expert,"fasilitas, parkir","aspect evidence: fasilitas, parkir; mixed/weak sentiment: positive: bagus, enak, mudah; negative: gak, ga , tua",Agoda,Hotel Santika Bandung,5/7/2023,lokasi bagus bagi yang ingin menjelajahi kota bandung. lokasi sangat dekat dengan hotel aryaduta (tepat di seberang pintu keluarnya). jalan depan hotel ada 2 arah (bukan 1 arah) sehingga memudahkan kita untuk mengakses hotel. hotel santika merupakan hotel tua namun masih terawat. kamarnya luas namun semua perabotannya harus direnovasi juga fasilitasnya. sarapan memiliki pilihan terbatas namun rasanya cukup enak. area parkir mobil di basement memiliki jalur yang luas namun tempat parkir terbatas.,area parkir mobil di basement memiliki jalur yang luas namun tempat parkir terbatas,4,needs_manual_review,False,False,netral,area parkir mobil di basement memiliki jalur yang luas namun tempat parkir terbatas,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_sentiment_after_manual_review,positif,area parkir mobil di basement memiliki jalur yang luas namun tempat parkir terbatas.,Bukti aspek condong positif.,positif,area parkir mobil di basement memiliki jalur yang luas namun tempat parkir terbatas.,netral,area parkir mobil di basement memiliki jalur yang luas namun tempat parkir terbatas,True
priority_model_disagreement,model_high_confidence_disagreement,Harga,897,netral,positif,0.8128,needs_review,sentiment_conflict_needs_expert,harga,"aspect evidence: harga; mixed/weak sentiment: positive: baik, ramah; negative: gak, ga , lama",Agoda,Hotel Santika Bogor,12/4/2023,terima kasih hotel santika atas keramahtamahannya. anda berhasil mengakomodasi permintaan kami selama kami tinggal. lokasi terbaik dan harga terbaik di bogor. terima kasih lagi.,lokasi terbaik dan harga terbaik di bogor.,4,needs_manual_review,False,False,netral,lokasi terbaik dan harga terbaik di bogor.,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,lokasi terbaik dan harga terbaik di bogor.,Bukti aspek condong positif.,positif,lokasi terbaik dan harga terbaik di bogor.,netral,lokasi terbaik dan harga terbaik di bogor.,True
priority_model_disagreement,model_high_confidence_disagreement,Makanan,8040,positif,netral,0.8085,needs_review,sentiment_conflict_needs_expert,"sarapan, rasa","aspect evidence: sarapan, rasa; mixed/weak sentiment: positive: bagus, baik, ramah; negative: kurang, tidak, kecil",Traveloka,Hotel Santika Bogor,6/12/2019,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup. kolam kecil yang tenang tapi stafnya sangat ramah secara keseluruhan hotel ini bagus dan membuat liburan saya hampir sempurna terima kasih santika bogor",varian untuk sarapan sedikit kurang rasanya cukup,4,needs_manual_review,False,False,positif,varian untuk sarapan sedikit kurang rasanya cukup,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_sentiment_after_manual_review,negatif,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup.",Bukti aspek condong negatif.,negatif,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup.",positif,varian untuk sarapan sedikit kurang rasanya cukup,True
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,2287,netral,positif,0.8035,needs_review,sentiment_conflict_needs_expert,"fasilitas, ac","aspect evidence: fasilitas, ac; mixed/weak sentiment: positive: luas; negative: ga ",Agoda,Hotel Santika Cirebon,1/5/2015,"sangat menyenangkan dan terjaga privacy, sehingga kami dapat dengan leluasa menikmati fasilitas hotel yang disediakan.",dapat dengan leluasa menikmati fasilitas hotel yang disediakan,4,needs_manual_review,False,False,netral,dapat dengan leluasa menikmati fasilitas hotel yang disediakan,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,"sangat menyenangkan dan terjaga privacy, sehingga kami dapat dengan leluasa menikmati fasilitas hotel yang disediakan.",Bukti aspek sedikit lebih positif.,positif,"sangat menyenangkan dan terjaga privacy, sehingga kami dapat dengan leluasa menikmati fasilitas hotel yang disediakan.",netral,dapat dengan leluasa menikmati fasilitas hotel yang disediakan,True
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,7190,netral,positif,0.8031,needs_review,sentiment_conflict_needs_expert,ac,"aspect evidence: ac; mixed/weak sentiment: positive: bagus, ramah, bersih; negative: lama",Traveloka,Hotel Santika Bandung,4/29/2015,"hotel nya bagus meskipun bangunan lama, pegawainya ramah dan sopan. kamar bersih. siaran televisi kabel banyak pilihan. breakfast nya enak dan banyak macamnya. puas dan recommend menginap di santika bandung. thanks traveloka atas diskon nya. transaksi mudah dan cepat. traveloka memang pas untuk kita.",siaran televisi kabel banyak pilihan.,4,needs_manual_review,False,False,netral,siaran televisi kabel banyak pilihan.,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_sentiment_after_manual_review,positif,breakfast nya enak dan banyak macamnya.,Bukti aspek condong positif.,positif,breakfast nya enak dan banyak macamnya.,netral,siaran televisi kabel banyak pilihan.,True
priority_model_disagreement,model_high_confidence_disagreement,Lokasi,1911,netral,positif,0.8011,needs_review,sentiment_conflict_needs_expert,"lokasi, mal","aspect evidence: lokasi, mal; mixed/weak sentiment: positive: baik; negative: kurang, ga ",Agoda,Hotel Santika Cirebon,7/31/2018,"meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota","meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota",4,needs_manual_review,False,False,netral,"meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,netral,"meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota",Bukti aspek bersifat deskriptif/netral.,netral,"meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota",netral,"meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota",False
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,2860,netral,negatif,0.8009,needs_review,sentiment_conflict_needs_expert,"nyaman, kamar, tidur, panas, dingin","aspect evidence: nyaman, kamar, tidur, panas, dingin; mixed/weak sentiment: positive: nyaman, bersih, lengkap; negative: tidak, ga , lambat",Agoda,Hotel Santika Depok,3/22/2017,"lokasi di mall dengan banyak pilihan restoran bahkan departemen store. air minum yang disediakan lebih banyak dari standar hotel lain, yaitu 4 botol dengan ukuran sedang. kenyamanan tidur sangat memuaskan dengan bed yang sangat nyaman dan 2 bantal yang nyaman di masing masing bed (twin). kondisi kamar sangat bersih dan fasilitas kamar mandi juga lengkap. yang cukup mengganggu adalah suhu air shower yang sangat tidak stabil, panas dingin bergantian. namun yang paling mengecewakan untuk kami adalah fasilitas wi-fi yang amat sangat lambat, bahkan tidak bisa kami gunakan sama sekali.",kenyamanan tidur sangat memuaskan dengan bed yang sangat nyaman. yang cukup mengganggu adalah suhu air shower yang sangat tidak stabil,4,needs_manual_review,False,False,netral,kenyamanan tidur sangat memuaskan dengan bed yang sangat nyaman. yang cukup mengganggu adalah suhu air shower yang sangat tidak stabil,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,kenyamanan tidur sangat memuaskan dengan bed yang sangat nyaman dan 2 bantal yang nyaman di masing masing bed (twin).,Bukti aspek condong positif.,positif,kenyamanan tidur sangat memuaskan dengan bed yang sangat nyaman dan 2 bantal yang nyaman di masing masing bed (twin).,netral,kenyamanan tidur sangat memuaskan dengan bed yang sangat nyaman. yang cukup mengganggu adalah suhu air shower yang sangat tidak stabil,True
priority_model_disagreement,model_disagreement,Makanan,1940,netral,positif,0.7997,needs_review,sentiment_conflict_needs_expert,"makanan, makan, sarapan, menu, rasa","aspect evidence: makanan, makan, sarapan, menu, rasa; mixed/weak sentiment: positive: bagus, nyaman, bersih; negative: kurang, ga , tua",Agoda,Hotel Santika Cirebon,6/20/2017,"santika cirebon, menurut saya hotelnya sudah tua, jadi ada tandanya di bangunan itu. tapi, kamarnya cukup besar, tempat tidurnya nyaman (menurut saya tempat tidurnya keras atau sedang), kamar mandinya bagus dan bersih. ada ketel listrik untuk membuat teh atau kopi, beserta segala fasilitasnya. kulkas mini, televisi kabel (sayangnya gambar kurang jelas tapi cukup bagus untuk baca berita). sarapannya juga beda-beda, walaupun kata ibuku rasanya biasa saja, tapi bagiku itu sudah cukup. anda bisa memilih mulai dari roti, sereal, bubur nasi, nasi goreng, nasi putih dan makanan indonesia lainnya. secara keseluruhan cukup menyenangkan menginap di hotel santika.","ada ketel listrik untuk membuat teh atau kopi, beserta segala fasilitasnya.",4,needs_manual_review,False,False,netral,"ada ketel listrik untuk membuat teh atau kopi, beserta segala fasilitasnya.",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,"tapi, kamarnya cukup besar, tempat tidurnya nyaman (menurut saya tempat tidurnya keras atau sedang), kamar mandinya bagus dan bersih.",Bukti aspek sedikit lebih positif.,positif,"tapi, kamarnya cukup besar, tempat tidurnya nyaman (menurut saya tempat tidurnya keras atau sedang), kamar mandinya bagus dan bersih.",netral,"ada ketel listrik untuk membuat teh atau kopi, beserta segala fasilitasnya.",True
priority_model_disagreement,model_disagreement,Fasilitas,1671,netral,positif,0.7964,needs_review,sentiment_conflict_needs_expert,fasilitas,"aspect evidence: fasilitas; mixed/weak sentiment: positive: baik, mudah, aman; negative: ga ",Agoda,Hotel Santika Bogor,8/10/2011,baik bangetlah. ini hotel ada dalam botani square bogor. sehingga akses untuk shoping lebih mudah dan aman. selain itu fasilitas hotel juga memadai. saya ini adalah hotel yang menarik.,selain itu fasilitas hotel juga memadai.,4,needs_manual_review,False,False,netral,selain itu fasilitas hotel juga memadai.,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_current_after_manual_review,netral,selain itu fasilitas hotel juga memadai.,Aspek muncul tetapi tidak ada evaluasi positif/negatif yang kuat.,netral,selain itu fasilitas hotel juga memadai.,netral,selain itu fasilitas hotel juga memadai.,False
priority_model_disagreement,model_disagreement,Fasilitas,8040,negatif,netral,0.7956,needs_review,sentiment_conflict_needs_expert,kolam,"aspect evidence: kolam; mixed/weak sentiment: positive: bagus, baik, ramah; negative: kurang, tidak, kecil",Traveloka,Hotel Santika Bogor,6/12/2019,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup. kolam kecil yang tenang tapi stafnya sangat ramah secara keseluruhan hotel ini bagus dan membuat liburan saya hampir sempurna terima kasih santika bogor",kolam kecil,4,needs_manual_review,False,False,negatif,kolam kecil,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_sentiment_after_manual_review,positif,kolam kecil yang tenang tapi stafnya sangat ramah secara keseluruhan hotel ini bagus dan membuat liburan saya hampir sempurna terima kasih santika bogor,Bukti aspek sedikit lebih positif.,positif,kolam kecil yang tenang tapi stafnya sangat ramah secara keseluruhan hotel ini bagus dan membuat liburan saya hampir sempurna terima kasih santika bogor,negatif,kolam kecil,True
priority_model_disagreement,model_disagreement,Lokasi,2346,netral,positif,0.7936,needs_review,sentiment_conflict_needs_expert,"lokasi, dekat, stasiun","aspect evidence: lokasi, dekat, stasiun; mixed/weak sentiment: positive: bagus, dekat; negative: tidak, ga , lambat",Agoda,Hotel Santika Cirebon,12/4/2012,lokasi hotel sangat bagus karena dekat sekali dengan stasiun kereta api sehingga tidak takut terlambat. dan juga sangat dekat dengan pusat pertokoan.,lokasi hotel sangat bagus karena dekat sekali dengan,4,needs_manual_review,False,False,netral,lokasi hotel sangat bagus karena dekat sekali dengan,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,change_neutral_sentiment_after_manual_review,positif,lokasi hotel sangat bagus karena dekat sekali dengan stasiun kereta api sehingga tidak takut terlambat.,Bukti aspek condong positif.,positif,lokasi hotel sangat bagus karena dekat sekali dengan stasiun kereta api sehingga tidak takut terlambat.,netral,lokasi hotel sangat bagus karena dekat sekali dengan,True
